sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
		Ancyromonadidae					RO:0002437	interacts with			Microbulbiferaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2130
		Apusomonadidae					RO:0002437	interacts with			Paraphysomonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2131
		Apusomonadidae					RO:0002437	interacts with			Epalxellidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2132
		Apusomonadidae					RO:0002437	interacts with			Peridiniaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2133
		Apusomonadidae					RO:0002437	interacts with			Salpingoecidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2134
		Apusomonadidae					RO:0002437	interacts with			Zosteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2135
		Apusomonadidae					RO:0002437	interacts with			Kofleriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2136
		Apusomonadidae					RO:0002437	interacts with			Amphipleuraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2137
		Apusomonadidae					RO:0002437	interacts with			Thalassiosiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2138
		Apusomonadidae					RO:0002437	interacts with			Clostridiales.Family.XII..Incertae.Sedis						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2139
		Apusomonadidae					RO:0002437	interacts with			Stephanopyxidaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2140
		Apusomonadidae					RO:0002437	interacts with			Rhodanobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2141
		Apusomonadidae					RO:0002437	interacts with			Cyphoderiidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2142
		Apusomonadidae					RO:0002437	interacts with			Hartmannellidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2143
		Aspergillaceae					RO:0002437	interacts with			Goniomonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2144
		Aspergillaceae					RO:0002437	interacts with			Mortierellaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2145
		Aspergillaceae					RO:0002437	interacts with			Comamonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2146
		Aspergillaceae					RO:0002437	interacts with			Verrucomicrobia.subdivision.3						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2147
		Aspergillaceae					RO:0002437	interacts with			Allapsidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2148
		Aspergillaceae					RO:0002437	interacts with			Rhizobiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2149
		Aspergillaceae					RO:0002437	interacts with			Thalassiosiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2150
		Aspergillaceae					RO:0002437	interacts with			Nitrosopumilaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2151
		Aspergillaceae					RO:0002437	interacts with			Symbiodiniaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2152
		Aspergillaceae					RO:0002437	interacts with			Chromulinaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2153
		Aspergillaceae					RO:0002437	interacts with			Nitrososphaeraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2154
		Aspidiscidae					RO:0002437	interacts with			Coelogynoporidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2155
		Aspidiscidae					RO:0002437	interacts with			Anaerolineaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2156
		Aspidiscidae					RO:0002437	interacts with			Chaetonotidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2157
		Aspidiscidae					RO:0002437	interacts with			Prorocentraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2158
		Aspidiscidae					RO:0002437	interacts with			Enterobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2159
		Aspidiscidae					RO:0002437	interacts with			Spirochaetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2160
		Aspidiscidae					RO:0002437	interacts with			Pfiesteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2161
		Aspidiscidae					RO:0002437	interacts with			Thecamoebidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2162
		Aspidiscidae					RO:0002437	interacts with			Bacteroidaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2163
		Aspidiscidae					RO:0002437	interacts with			Plagiocampidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2164
		Aspidiscidae					RO:0002437	interacts with			Helicobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2165
		Bacillariaceae					RO:0002437	interacts with			Ulvellaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2166
		Bacillariaceae					RO:0002437	interacts with			Mytilidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2167
		Bacillariaceae					RO:0002437	interacts with			Competibacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2168
		Bacillariaceae					RO:0002437	interacts with			Ferrimonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2169
		Bacillariaceae					RO:0002437	interacts with			Naviculaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2170
		Bacillariaceae					RO:0002437	interacts with			Fragilariaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2171
		Bangiaceae					RO:0002437	interacts with			Symbiodiniaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2172
		Bangiaceae					RO:0002437	interacts with			Halymeniaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2173
